"spkid","full_name","neo","pha","sats","diameter","GM","BV","UB","IR","per_y"
20025306," 25306 (1998 XQ73)",N,N,0,21.138,,,,,5.72
20025310," 25310 (1998 XY92)",N,N,0,15.306,,,,,4.94
20025312," 25312 Asiapossenti (1998 YU6)",N,N,0,18.194,,,,,5.77
20025344," 25344 (1999 RN72)",N,N,0,23.288,,,,,12.2
20025347," 25347 (1999 RQ116)",N,N,0,28.649,,,,,12
20025699," 25699 (2000 AD127)",N,N,0,18.572,,,,,5.37
20025700," 25700 (2000 AA128)",N,N,0,16.498,,,,,4.79
20025789," 25789 (2000 CK53)",N,N,0,16.656,,,,,5.66
20025791," 25791 (2000 CM61)",N,N,0,16.088,,,,,5.65
20025800," 25800 Glukhovsky (2000 CG83)",N,N,0,16.313,,,,,7.97
20025842," 25842 (2000 EQ78)",N,N,0,19.209,,,,,5.64
20025843," 25843 (2000 EQ84)",N,N,0,15.114,,,,,5.64
20025869," 25869 Jacoby (2000 JP70)",N,N,0,22.676,,,,,7.95
20025883," 25883 (2000 RD88)",N,N,0,29.842,,,,,11.7
20025895," 25895 (2000 XN9)",N,N,0,33.195,,,,,11.9
20025910," 25910 (2001 BM50)",N,N,0,24.636,,,,,11.9
20025911," 25911 (2001 BC76)",N,N,0,18.098,,,,,12
20025917," 25917 (2001 DT6)",N,N,0,17.359,,,,,5.61
20025937," 25937 Malysz (2001 DY92)",N,N,0,15.131,,,,,12.2
20025938," 25938 Stoch (2001 DC102)",N,N,0,15.430,,,,,11.7
20025977," 25977 (2001 FG46)",N,N,0,22.255,,,,,5.48
20025982," 25982 (2001 FQ57)",N,N,0,15.789,,,,,5.84
20026086," 26086 (1981 UE23)",N,N,0,19.399,,,,,5.77
20026325," 26325 (1998 VD29)",N,N,0,23.033,,,,,5.7
20026369," 26369 (1999 CG62)",N,N,0,24.286,,,,,5.04
20026382," 26382 Charlieduke (1999 LT32)",N,N,0,22.946,,,,,5.62
20026482," 26482 (2000 AM203)",N,N,0,21.987,,,,,5.82
20026568," 26568 (2000 ET49)",N,N,0,16.708,,,,,5.61
20026601," 26601 (2000 FD1)",N,N,0,24.609,,,,,12.1
20026610," 26610 (2000 FK39)",N,N,0,16.376,,,,,5.33
20026647," 26647 (2000 LT)",N,N,0,16.821,,,,,5.65
20026649," 26649 (2000 ML6)",N,N,0,15.935,,,,,5.69
20026705," 26705 (2001 FL145)",N,N,0,21.260,,,,,12
20026718," 26718 (2001 HP5)",N,N,0,23.298,,,,,5.73
20026722," 26722 (2001 HK7)",N,N,0,16.349,,,,,5.42
20026761," 26761 Stromboli (2033 P-L)",N,N,0,16.835,,,,,8
20026821," 26821 Baehr (1988 FM1)",N,N,0,15.555,,,,,5.27
20026997," 26997 (1997 YJ5)",N,N,0,15.329,,,,,6.12
20027000," 27000 (1998 BO44)",N,N,0,15.111,,,,,5.84
20027109," 27109 (1998 VV32)",N,N,0,19.988,,,,,5.6
20027189," 27189 (1999 CF51)",N,N,0,15.867,,,,,6.23
20027220," 27220 (1999 FN25)",N,N,0,15.381,,,,,5.58
20027223," 27223 (1999 GC5)",N,N,0,16.434,,,,,5.69
20027226," 27226 (1999 GC17)",N,N,0,22.724,,,,,5.77
20027321," 27321 (2000 CR2)",N,N,0,20.765,,,,,4.55
20027359," 27359 (2000 DT106)",N,N,0,19.647,,,,,6.11
20027360," 27360 (2000 DH107)",N,N,0,16.659,,,,,5.45
20027396," 27396 Shuji (2000 EE101)",N,N,0,23.853,,,,,5.71
20027418," 27418 (2000 ET151)",N,N,0,16.421,,,,,4.94
20027476," 27476 (2000 GS85)",N,N,0,15.508,,,,,5.54
20027477," 27477 (2000 GT85)",N,N,0,17.278,,,,,5.58
20027561," 27561 (2000 KJ1)",N,N,0,20.268,,,,,7.94
20027723," 27723 (1990 QA)",N,N,0,17.925,,,,,5.44
20027736," 27736 Ekaterinburg (1990 SA6)",N,N,0,16.788,,,,,5.58
20027920," 27920 Noguchiujo (1996 VV8)",N,N,0,16.445,,,,,5.66
20028005," 28005 (1997 XC)",N,N,0,15.157,,,,,5.36
20028016," 28016 (1997 YV11)",N,N,0,16.921,,,,,5.68
20028029," 28029 (1998 DW9)",N,N,0,15.659,,,,,6.33
20028041," 28041 (1998 FQ87)",N,N,0,15.822,,,,,5.79
20028079," 28079 (1998 QY63)",N,N,0,17.202,,,,,5.55
20028373," 28373 (1999 HL3)",N,N,0,16.766,,,,,5.63
20028385," 28385 (1999 JX76)",N,N,0,19.366,,,,,5.78
20028489," 28489 (2000 CN58)",N,N,0,16.511,,,,,5.68
20028490," 28490 (2000 CQ58)",N,N,0,15.019,,,,,5.46
20028546," 28546 (2000 EE20)",N,N,0,17.434,,,,,5.64
20028754," 28754 (2000 HV1)",N,N,0,15.266,,,,,4.97
20028861," 28861 (2000 JF62)",N,N,0,19.691,,,,,5.59
20028876," 28876 (2000 KL31)",N,N,0,15.680,,,,,5.73
20028904," 28904 (2000 ML)",N,N,0,16.424,,,,,5.73
20028918," 28918 (2000 QF21)",N,N,0,17.657,,,,,7.89
20028922," 28922 (2000 QK132)",N,N,0,19.171,,,,,5.5
20028938," 28938 (2000 SR311)",N,N,0,18.175,,,,,5.66
20028958," 28958 Binns (2001 CQ42)",N,N,0,21.577,,,,,12.2
20028959," 28959 (2001 DL74)",N,N,0,18.450,,,,,5.61
20028960," 28960 (2001 DZ81)",N,N,0,17.272,,,,,12.3
20028962," 28962 (2001 FL117)",N,N,0,16.557,,,,,5.5
20029080," 29080 Astrocourier (1978 RK)",N,N,0,17.775,,,,,5.6
20029196," 29196 Dius (1990 YY)",N,N,0,16.129,,,,,12
20029254," 29254 (1993 FR1)",N,N,0,15.411,,,,,5.71
20029314," 29314 Eurydamas (1994 CR18)",N,N,0,21.386,,,,,12.2
20029423," 29423 (1997 AF22)",N,N,0,16.548,,,,,5.7
20029426," 29426 (1997 CH28)",N,N,0,16.653,,,,,5.65
20029492," 29492 (1997 WP2)",N,N,0,16.198,,,,,4.26
20029517," 29517 (1997 YQ10)",N,N,0,15.222,,,,,5.02
20029538," 29538 (1998 BN16)",N,N,0,21.583,,,,,6.26
20029555," 29555 MACEK (1998 DP)",N,N,0,22.911,,,,,5.63
20029564," 29564 (1998 ED6)",N,N,0,27.139,,,,,5.45
20029588," 29588 (1998 FM71)",N,N,0,15.815,,,,,5.68
20029595," 29595 (1998 HL14)",N,N,0,20.748,,,,,5.69
20029603," 29603 (1998 MO44)",N,N,0,32.512,,,,,11.6
20029665," 29665 (1998 WD24)",N,N,0,20.967,,,,,4.86
20029719," 29719 (1999 AF19)",N,N,0,16.506,,,,,5.6
20029769," 29769 (1999 CE28)",N,N,0,23.635,,,,,4.38
20029865," 29865 (1999 FL45)",N,N,0,17.312,,,,,5.67
20029895," 29895 Sarafaggi (1999 GP53)",N,N,0,18.475,,,,,5.39
20029931," 29931 (1999 JL44)",N,N,0,19.911,,,,,5.66
20029936," 29936 (1999 JD49)",N,N,0,17.471,,,,,5.75
20029943," 29943 (1999 JZ78)",N,N,0,40.347,,,,,5.52
20029944," 29944 (1999 JF80)",N,N,0,16.246,,,,,7.84
20029945," 29945 (1999 JU83)",N,N,0,15.367,,,,,5.51
20029956," 29956 (1999 JF91)",N,N,0,15.059,,,,,5.72
20029976," 29976 (1999 NE9)",N,N,0,33.952,,,,,11.7
20029977," 29977 (1999 NH11)",N,N,0,33.098,,,,,11.9
20030020," 30020 (2000 DZ5)",N,N,0,21.625,,,,,12.2
20030102," 30102 (2000 FC1)",N,N,0,36.422,,,,,12.1
20030401," 30401 (2000 KO47)",N,N,0,15.282,,,,,5.74
20030472," 30472 (2000 OM23)",N,N,0,18.885,,,,,5.75
20030482," 30482 (2000 OG45)",N,N,0,23.801,,,,,5.69
20030497," 30497 (2000 QH97)",N,N,0,16.898,,,,,5.65
20030498," 30498 (2000 QK100)",N,N,0,22.172,,,,,12.1
20030499," 30499 (2000 QE169)",N,N,0,21.180,,,,,11.8
20030504," 30504 (2000 RS80)",N,N,0,29.232,,,,,11.9
20030505," 30505 (2000 RW82)",N,N,0,25.838,,,,,11.9
20030506," 30506 (2000 RO85)",N,N,0,34.356,,,,,11.6
20030508," 30508 (2000 SZ130)",N,N,0,16.258,,,,,11.6
20030510," 30510 (2001 DM44)",N,N,0,18.667,,,,,12.1
20030512," 30512 (2001 HO8)",N,N,0,17.612,,,,,7.56
20030529," 30529 (2001 NE18)",N,N,0,15.428,,,,,5.7
20030534," 30534 Holler (2001 OA5)",N,N,0,16.397,,,,,5.49
20030545," 30545 (2001 OT35)",N,N,0,22.164,,,,,5.69
20030588," 30588 (2001 PC35)",N,N,0,17.199,,,,,5.58
20030594," 30594 (2001 QD30)",N,N,0,15.868,,,,,5.68
20030656," 30656 (3098 T-1)",N,N,0,17.633,,,,,5.49
20030698," 30698 Hippokoon (2299 T-3)",N,N,0,18.293,,,,,11.8
20030704," 30704 Phegeus (3250 T-3)",N,N,0,27.002,,,,,12.1
20030705," 30705 Idaios (3365 T-3)",N,N,0,44.546,,,,,11.8
20030708," 30708 Echepolos (4101 T-3)",N,N,0,25.351,,,,,11.8
20030724," 30724 Peterburgtrista (1978 SX2)",N,N,0,20.694,,,,,5.66
20030768," 30768 (1983 YK)",N,N,0,18.289,,,,,5.85
20030791," 30791 (1988 RY11)",N,N,0,20.305,,,,,11.9
20030792," 30792 (1988 RP12)",N,N,0,18.407,,,,,11.9
20030793," 30793 (1988 SJ3)",N,N,0,19.257,,,,,11.9
20030807," 30807 (1989 UQ5)",N,N,0,20.670,,,,,11.9
20030942," 30942 Helicaon (1994 CX13)",N,N,0,32.544,,,,,11.9
20030955," 30955 Weiser (1994 PG29)",N,N,0,16.517,,,,,5.71
20031006," 31006 (1995 XC)",N,N,0,16.152,,,,,5.7
20031037," 31037 Mydon (1996 HZ25)",N,N,0,19.127,,,,,12
20031097," 31097 Nucciomula (1997 JM11)",N,N,0,15.253,,,,,7.87
20031340," 31340 (1998 KW53)",N,N,0,16.064,,,,,5.74
20031342," 31342 (1998 MU31)",N,N,0,47.396,,,,,11.9
20031344," 31344 Agathon (1998 OM12)",N,N,0,40.645,,,,,12.3
20031499," 31499 (1999 CS64)",N,N,0,15.267,,,,,5.58
20031539," 31539 (1999 DQ1)",N,N,0,20.775,,,,,5.77
20031733," 31733 (1999 JP71)",N,N,0,16.521,,,,,5.69
20031751," 31751 (1999 JF85)",N,N,0,15.198,,,,,5.64
20031762," 31762 (1999 JB104)",N,N,0,15.768,,,,,5.46
20031801," 31801 (1999 LY26)",N,N,0,18.046,,,,,5.82
20031806," 31806 (1999 NE11)",N,N,0,23.794,,,,,11.8
20031814," 31814 (1999 RW70)",N,N,0,18.140,,,,,12.3
20031817," 31817 (1999 RK134)",N,N,0,21.521,,,,,7.95
20031818," 31818 (1999 RM135)",N,N,0,19.502,,,,,5.8
20031819," 31819 (1999 RS150)",N,N,0,29.730,,,,,12.1
20031820," 31820 (1999 RT186)",N,N,0,16.585,,,,,12.2
20031821," 31821 (1999 RK225)",N,N,0,19.787,,,,,12
20031822," 31822 (1999 SY4)",N,N,0,22.488,,,,,6.3
20031835," 31835 (2000 BK16)",N,N,0,26.904,,,,,11.6
20032125," 32125 (2000 LZ11)",N,N,0,16.506,,,,,5.7
20032162," 32162 (2000 MV5)",N,N,0,15.031,,,,,4.86
20032240," 32240 (2000 OK39)",N,N,0,19.286,,,,,5.85
20032244," 32244 (2000 OK43)",N,N,0,15.282,,,,,5.67
20032253," 32253 (2000 OP51)",N,N,0,26.399,,,,,5.7
20032254," 32254 (2000 OR51)",N,N,0,16.754,,,,,5.76
20032339," 32339 (2000 QA88)",N,N,0,27.968,,,,,11.9
20032356," 32356 (2000 QM124)",N,N,0,15.348,,,,,11.9
20032370," 32370 (2000 QY151)",N,N,0,18.493,,,,,11.8
20032395," 32395 (2000 QV213)",N,N,0,18.206,,,,,7.96
20032397," 32397 (2000 QL214)",N,N,0,30.763,,,,,12
20032420," 32420 (2000 RS40)",N,N,0,19.853,,,,,12.3
20032434," 32434 (2000 RW96)",N,N,0,21.082,,,,,11.8
20032435," 32435 (2000 RZ96)",N,N,0,30.829,,,,,11.9
20032437," 32437 (2000 RR97)",N,N,0,28.865,,,,,11.8
20032440," 32440 (2000 RC100)",N,N,0,29.252,,,,,11.8
20032442," 32442 Heejaelee (2000 RS100)",N,N,0,15.745,,,,,5.56
20032451," 32451 (2000 SP25)",N,N,0,26.879,,,,,11.9
20032460," 32460 (2000 SY92)",N,N,0,19.528,,,,,7.87
20032464," 32464 (2000 SB132)",N,N,0,30.260,,,,,12
20032467," 32467 (2000 SL174)",N,N,0,20.142,,,,,12
20032471," 32471 (2000 SK205)",N,N,0,15.398,,,,,12.3
20032475," 32475 (2000 SD234)",N,N,0,38.365,,,,,11.9
20032478," 32478 (2000 SV289)",N,N,0,20.757,,,,,11.9
20032480," 32480 (2000 SG348)",N,N,0,29.583,,,,,12
20032482," 32482 (2000 ST354)",N,N,0,27.868,,,,,11.7
20032496," 32496 (2000 WX182)",N,N,0,48.017,,,,,12.1
20032498," 32498 (2000 XX37)",N,N,0,21.610,,,,,11.8
20032499," 32499 (2000 YS11)",N,N,0,38.923,,,,,11.7
20032501," 32501 (2000 YV135)",N,N,0,35.619,,,,,11.9
20032528," 32528 (2001 OZ105)",N,N,0,17.798,,,,,5.6
20032536," 32536 (2001 PD41)",N,N,0,21.065,,,,,5.51
20032578," 32578 (2001 QY88)",N,N,0,16.863,,,,,5.4
20032615," 32615 (2001 QU277)",N,N,0,36.180,,,,,11.7
20032704," 32704 (2140 T-2)",N,N,0,16.652,,,,,5.46
20032720," 32720 Simoeisios (2131 T-3)",N,N,0,21.130,,,,,11.8
20032811," 32811 Apisaon (1990 TP12)",N,N,0,28.249,,,,,12.1
20032999," 32999 (1997 CY27)",N,N,0,15.722,,,,,4.83
20033008," 33008 (1997 EU17)",N,N,0,15.664,,,,,5.87
20033017," 33017 Wronski (1997 GM41)",N,N,0,16.875,,,,,5.61
20033074," 33074 (1997 WP21)",N,N,0,17.540,,,,,5.66
20033290," 33290 Carloszuluaga (1998 KZ7)",N,N,0,15.467,,,,,5.59
20033292," 33292 (1998 KT26)",N,N,0,18.079,,,,,5.77
20033323," 33323 Lucaspaganini (1998 QN53)",N,N,0,15.888,,,,,5.48
20033743," 33743 (1999 NC55)",N,N,0,21.578,,,,,5.68
20033748," 33748 Davegault (1999 PP4)",N,N,0,15.921,,,,,5.67
20033753," 33753 (1999 RW42)",N,N,0,16.302,,,,,7.91
20033776," 33776 (1999 RB158)",N,N,0,18.300,,,,,5.63
20033794," 33794 (1999 TR2)",N,N,0,19.605,,,,,5.61
20033800," 33800 Gross (1999 VB7)",N,N,0,23.088,,,,,5.74
20033818," 33818 (2000 AK97)",N,N,0,15.292,,,,,5.62
20033830," 33830 (2000 EC93)",N,N,0,17.670,,,,,5.82
20033903," 33903 Youssefmoulane (2000 KH68)",N,N,0,18.302,,,,,4.59
20033997," 33997 (2000 OK3)",N,N,0,20.109,,,,,5.68
20034119," 34119 (2000 PY27)",N,N,0,19.880,,,,,5.66
20034210," 34210 (2000 QV67)",N,N,0,15.343,,,,,5.56
20034298," 34298 (2000 QH159)",N,N,0,17.249,,,,,11.7
20034440," 34440 (2000 SV46)",N,N,0,17.335,,,,,5.58
20034521," 34521 (2000 SA191)",N,N,0,28.921,,,,,11.5
20034532," 34532 (2000 SO213)",N,N,0,16.254,,,,,5.56
20034553," 34553 (2000 SV246)",N,N,0,23.459,,,,,12.1
20034562," 34562 (2000 SW287)",N,N,0,15.424,,,,,5.37
20034642," 34642 (2000 WN2)",N,N,0,33.306,,,,,11.9
20034668," 34668 (2000 XW39)",N,N,0,18.633,,,,,5.68
20034669," 34669 (2000 YO5)",N,N,0,16.160,,,,,5.33
20034674," 34674 (2000 YE78)",N,N,0,16.362,,,,,5.52
20034726," 34726 (2001 QA25)",N,N,0,18.144,,,,,5.7
20034746," 34746 Thoon (2001 QE91)",N,N,0,61.684,,,,,11.7
20034777," 34777 (2001 RH)",N,N,0,15.636,,,,,4.85
20034785," 34785 (2001 RG87)",N,N,0,29.077,,,,,11.6
20034835," 34835 (2001 SZ249)",N,N,0,15.676,,,,,12.2
20035183," 35183 (1993 UY2)",N,N,0,15.550,,,,,5.63
20035276," 35276 (1996 RS25)",N,N,0,25.296,,,,,11.7
20035336," 35336 (1997 FO2)",N,N,0,15.582,,,,,5.49
20035363," 35363 (1997 TV28)",N,N,0,18.944,,,,,11.8
20035534," 35534 Clementfeller (1998 FW73)",N,N,0,16.842,,,,,5.6
20035627," 35627 (1998 KW9)",N,N,0,15.147,,,,,5.57
20035656," 35656 (1998 OZ12)",N,N,0,18.831,,,,,5.52
20035673," 35673 (1998 VQ15)",N,N,0,34.836,,,,,11.5
20036026," 36026 (1999 NZ52)",N,N,0,15.351,,,,,5.58
20036156," 36156 (1999 RQ206)",N,N,0,18.331,,,,,5.78
20036227," 36227 (1999 UR5)",N,N,0,15.037,,,,,5.75
20036237," 36237 (1999 VX11)",N,N,0,19.500,,,,,4.92
20036259," 36259 (1999 XM74)",N,N,0,24.562,,,,,11.9
20036267," 36267 (1999 XB211)",N,N,0,39.393,,,,,11.8
20036274," 36274 (2000 AV107)",N,N,0,18.379,,,,,7.95
20036279," 36279 (2000 BQ5)",N,N,0,30.752,,,,,12.2
20036289," 36289 (2000 FP11)",N,N,0,21.060,,,,,5.67
20036587," 36587 (2000 QM128)",N,N,0,17.658,,,,,5.23
20036624," 36624 (2000 QA157)",N,N,0,32.117,,,,,11.7
20036735," 36735 (2000 RF55)",N,N,0,18.396,,,,,5.46
20036772," 36772 (2000 RF99)",N,N,0,18.948,,,,,5.62
20036922," 36922 (2000 SN209)",N,N,0,18.430,,,,,12.1
20037281," 37281 (2000 YA61)",N,N,0,15.949,,,,,11.5
20037286," 37286 (2000 YL101)",N,N,0,19.342,,,,,5.67
20037297," 37297 (2001 BQ77)",N,N,0,26.879,,,,,12
20037298," 37298 (2001 BU80)",N,N,0,22.269,,,,,11.6
20037299," 37299 (2001 CN21)",N,N,0,25.017,,,,,11.7
20037301," 37301 (2001 CA39)",N,N,0,27.099,,,,,11.8
20037519," 37519 Amphios (3040 T-3)",N,N,0,33.076,,,,,11.9
20037590," 37590 (1991 RA14)",N,N,0,15.441,,,,,7.84
20037685," 37685 (1995 OU2)",N,N,0,21.699,,,,,12
20037715," 37715 (1996 RN31)",N,N,0,19.007,,,,,11.8
20037732," 37732 (1996 TY68)",N,N,0,21.474,,,,,12
20037789," 37789 (1997 UL16)",N,N,0,15.457,,,,,12.1
20038046," 38046 Krasnoyarsk (1998 SW144)",N,N,0,16.493,,,,,7.87
20038050," 38050 Bias (1998 VR38)",N,N,0,61.603,,,,,11.8
20038257," 38257 (1999 RC13)",N,N,0,17.260,,,,,12
20038453," 38453 (1999 TU1)",N,N,0,18.792,,,,,5.3
20038516," 38516 (1999 TQ248)",N,N,0,17.030,,,,,5.51
20038548," 38548 (1999 VK47)",N,N,0,21.570,,,,,5.59
20038574," 38574 (1999 WS4)",N,N,0,17.296,,,,,11.6
20038577," 38577 (1999 XZ10)",N,N,0,19.460,,,,,5.76
20038600," 38600 (1999 XR213)",N,N,0,23.077,,,,,11.7
20038606," 38606 (1999 YC13)",N,N,0,23.778,,,,,11.7
20038607," 38607 (2000 AN6)",N,N,0,22.631,,,,,12
20038610," 38610 (2000 AU45)",N,N,0,29.497,,,,,11.9
20038613," 38613 (2000 AV110)",N,N,0,24.016,,,,,7.88
20038614," 38614 (2000 AA113)",N,N,0,17.282,,,,,12.1
20038615," 38615 (2000 AV121)",N,N,0,21.294,,,,,11.8
20038617," 38617 (2000 AY161)",N,N,0,16.191,,,,,11.9
20038619," 38619 (2000 AW183)",N,N,0,21.498,,,,,11.8
20038701," 38701 (2000 QB66)",N,N,0,21.793,,,,,7.88
20038909," 38909 (2000 SQ172)",N,N,0,15.129,,,,,5.33
20039263," 39263 (2000 YK139)",N,N,0,15.755,,,,,5.43
20039264," 39264 (2000 YQ139)",N,N,0,35.944,,,,,12
20039266," 39266 (2001 AT2)",N,N,0,15.831,,,,,7.9
20039275," 39275 (2001 AV37)",N,N,0,20.731,,,,,12
20039278," 39278 (2001 BK9)",N,N,0,20.120,,,,,12
20039282," 39282 (2001 BM36)",N,N,0,18.764,,,,,7.88
20039284," 39284 (2001 BB62)",N,N,0,17.213,,,,,11.9
20039285," 39285 Kipkeino (2001 BP75)",N,N,0,17.602,,,,,11.8
20039286," 39286 (2001 CX6)",N,N,0,20.796,,,,,12.1
20039294," 39294 (2001 DB33)",N,N,0,19.223,,,,,7.83
20039362," 39362 (2002 BU1)",N,N,0,15.328,,,,,11.6
20039369," 39369 (2002 CE13)",N,N,0,33.218,,,,,11.8
20039427," 39427 Charlottebronte (3360 T-2)",N,N,0,15.312,,,,,7.96
20039459," 39459 (4266 T-3)",N,N,0,15.290,,,,,5.43
20039474," 39474 (1978 VC7)",N,N,0,26.068,,,,,12.1
20039510," 39510 (1982 DU)",N,N,0,16.520,,,,,5.15
20039789," 39789 (1997 OA)",N,N,0,17.670,,,,,5.71
20039794," 39794 (1997 SU24)",N,N,0,19.594,,,,,11.8
20039795," 39795 Marson (1997 SF28)",N,N,0,18.342,,,,,11.8
20040207," 40207 (1998 SE44)",N,N,0,17.247,,,,,5.64
20040246," 40246 (1998 WV18)",N,N,0,19.914,,,,,7.82
20041042," 41042 (1999 VB2)",N,N,0,17.794,,,,,5.64
20041278," 41278 (1999 XA90)",N,N,0,16.329,,,,,7.88
20041283," 41283 (1999 XM99)",N,N,0,17.712,,,,,7.9
20041340," 41340 (1999 YO14)",N,N,0,34.950,,,,,11.7
20041350," 41350 (2000 AJ25)",N,N,0,15.978,,,,,11.9
20041351," 41351 (2000 AS27)",N,N,0,15.109,,,,,7.75
20041353," 41353 (2000 AB33)",N,N,0,17.480,,,,,12
20041359," 41359 (2000 AG55)",N,N,0,15.759,,,,,11.7
20041379," 41379 (2000 AS105)",N,N,0,31.006,,,,,11.6
20041397," 41397 (2000 AS175)",N,N,0,20.059,,,,,5.82
20041406," 41406 (2000 AD188)",N,N,0,15.687,,,,,5.54
20041427," 41427 (2000 DY4)",N,N,0,17.589,,,,,12.2
20041488," 41488 Sindbad (2000 QE71)",N,N,0,18.149,,,,,7.83
20042168," 42168 (2001 CT13)",N,N,0,18.934,,,,,11.8
20042179," 42179 (2001 CP25)",N,N,0,15.216,,,,,12.1
20042182," 42182 (2001 CP29)",N,N,0,18.233,,,,,11.8
20042187," 42187 (2001 CS32)",N,N,0,38.322,,,,,11.9
20042200," 42200 (2001 DJ26)",N,N,0,16.039,,,,,12.4
20042237," 42237 (2001 EG21)",N,N,0,17.987,,,,,7.91
20042277," 42277 (2001 SQ51)",N,N,0,19.765,,,,,11.7
20042367," 42367 (2002 CQ134)",N,N,0,32.160,,,,,12
20042554," 42554 (1996 RJ28)",N,N,0,27.397,,,,,11.6
20042555," 42555 (1996 RU31)",N,N,0,17.909,,,,,12
20043110," 43110 (1999 XH29)",N,N,0,15.794,,,,,5.72
20043139," 43139 (1999 XM90)",N,N,0,17.568,,,,,5.72
20043152," 43152 (1999 XM115)",N,N,0,16.224,,,,,5.58
20043173," 43173 (1999 XK177)",N,N,0,17.783,,,,,5.63
20043199," 43199 (2000 AJ68)",N,N,0,15.526,,,,,5.49
20043202," 43202 (2000 AQ70)",N,N,0,15.671,,,,,5.63
20043212," 43212 Katosawao (2000 AL113)",N,N,0,19.212,,,,,12.2
20043231," 43231 (2000 AU177)",N,N,0,18.221,,,,,5.61
20043354," 43354 (2000 SZ278)",N,N,0,17.439,,,,,5.58
20043390," 43390 (2000 WF62)",N,N,0,27.208,,,,,6.21
20043812," 43812 (1991 RJ29)",N,N,0,15.563,,,,,5.6
20043940," 43940 (1996 XY5)",N,N,0,15.765,,,,,7.85
20044566," 44566 (1999 CK103)",N,N,0,27.818,,,,,6.12
20045453," 45453 (2000 AB193)",N,N,0,16.060,,,,,5.76
20045468," 45468 (2000 AL203)",N,N,0,15.085,,,,,5.65
20045502," 45502 (2000 BZ8)",N,N,0,16.772,,,,,5.6
20045566," 45566 (2000 CK58)",N,N,0,18.211,,,,,5.64
20045602," 45602 (2000 DX17)",N,N,0,15.120,,,,,5.75
20045739," 45739 (2000 HR25)",N,N,0,15.519,,,,,7.98
20045822," 45822 (2000 QQ116)",N,N,0,19.063,,,,,12
20045850," 45850 (2000 SH209)",N,N,0,15.309,,,,,7.85
20046231," 46231 (2001 HM5)",N,N,0,16.494,,,,,5.78
20046263," 46263 (2001 HH48)",N,N,0,16.011,,,,,5.57
20046299," 46299 (2001 MR24)",N,N,0,15.348,,,,,5.61
20046436," 46436 (2002 LH5)",N,N,0,15.042,,,,,4.92
20046564," 46564 (1991 RA11)",N,N,0,21.536,,,,,5.68
20046629," 46629 (1994 PS38)",N,N,0,15.629,,,,,7.86
20046670," 46670 (1996 NU)",N,N,0,20.490,,,,,5.67
20046676," 46676 (1996 RF29)",N,N,0,18.107,,,,,11.7
20046925," 46925 (1998 SS27)",N,N,0,16.091,,,,,4.22
20047078," 47078 Llebaria (1998 YS2)",N,N,0,15.838,,,,,5.81
20047139," 47139 (1999 GN9)",N,N,0,16.486,,,,,5.59
20047678," 47678 (2000 CT75)",N,N,0,15.678,,,,,5.5
20047735," 47735 (2000 DS60)",N,N,0,15.595,,,,,5.81
20047786," 47786 (2000 EQ20)",N,N,0,18.462,,,,,5.08
20047870," 47870 (2000 FK13)",N,N,0,18.043,,,,,5.81
20047907," 47907 (2000 GT71)",N,N,0,15.313,,,,,7.9
20047946," 47946 (2000 JB52)",N,N,0,18.333,,,,,5.76
20047955," 47955 (2000 QZ73)",N,N,0,21.452,,,,,11.5
20047956," 47956 (2000 QS103)",N,N,0,19.482,,,,,11.7
20047957," 47957 (2000 QN116)",N,N,0,26.634,,,,,12.1
20047962," 47962 (2000 RU69)",N,N,0,24.011,,,,,12.1
20047963," 47963 (2000 SO56)",N,N,0,26.772,,,,,12.1
20047964," 47964 (2000 SG131)",N,N,0,16.521,,,,,11.9
20047967," 47967 (2000 SL298)",N,N,0,20.964,,,,,12
20047969," 47969 (2000 TG64)",N,N,0,23.480,,,,,12.1
20048249," 48249 (2001 SY345)",N,N,0,18.713,,,,,11.5
20048254," 48254 (2001 UE83)",N,N,0,21.049,,,,,11.8
20048269," 48269 (2002 AX166)",N,N,0,21.961,,,,,11.8
20048373," 48373 Gorgythion (2161 T-3)",N,N,0,20.267,,,,,12.2
20048438," 48438 (1989 WJ2)",N,N,0,36.052,,,,,11.7
20048462," 48462 (1991 RT6)",N,N,0,15.366,,,,,5.65
20048498," 48498 (1993 BS6)",N,N,0,17.654,,,,,5.67
20048668," 48668 (1995 XB1)",N,N,0,15.334,,,,,5.7
20048764," 48764 (1997 JJ10)",N,N,0,28.043,,,,,11.8
20048767," 48767 Skamander (1997 JG15)",N,N,0,21.815,,,,,11.9
20048832," 48832 (1997 YR3)",N,N,0,16.753,,,,,5.18
20048842," 48842 Alexmazzanti (1998 BA44)",N,N,0,17.019,,,,,5.58
20049513," 49513 (1999 CK28)",N,N,0,19.009,,,,,5.71
20049591," 49591 (1999 DO2)",N,N,0,17.646,,,,,5.77
20049598," 49598 (1999 FU17)",N,N,0,15.341,,,,,5.58
20049606," 49606 (1999 FU27)",N,N,0,15.729,,,,,5.86
20049630," 49630 (1999 GB21)",N,N,0,22.037,,,,,5.71
20049650," 49650 (1999 JH61)",N,N,0,16.835,,,,,5.65
20049651," 49651 (1999 JR66)",N,N,0,15.044,,,,,6.44
20050330," 50330 (2000 CN56)",N,N,0,15.400,,,,,5.54
20051118," 51118 (2000 HC33)",N,N,0,16.706,,,,,5.59
